pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pro/ret 2-4x,pro/ret 2-4y,pro/ret 2-4z,pt5_X',pt5_Y',pt5_Z',side (1-2),side (2-5'),side (5'-1) C,P/R comp�,Pro/Ret Ang,ele/dep 3-4x,ele/dep 3-4y,ele/dep 3-4z,"pt5_X""","pt5_Y""","pt5_Z""",side 2-3,"side 3-5""","side 5""-1 C",E/D comp �,Ele/Dep Ang
-5.363797,4.419779,14.834349,-4.740698,4.497982,15.249721,-4.740662,4.564296,13.998172,-4.147894,1.980455,13.729815,-3.580278,2.068919,12.128308,-4.734233,0.304052,13.16113,-0.592804,2.517527,1.519906,-4.173082,4.586446,13.648214,0.752928929,1.701422485,1.688933491,1.330705471,#DIV/0!,-0.592768,2.583841,0.268357,-4.173046,4.65276,12.396665,1.253304611,1.701422485,2.913093469,2.801481106,#DIV/0!
-5.351674,4.399777,14.87624,-4.740233,4.499394,15.246167,-4.73023,4.547442,14.03362,-4.147387,1.979414,13.731346,-3.580219,2.06644,12.133303,-4.734892,0.301778,13.164684,-0.592846,2.51998,1.514821,-4.173065,4.58642,13.648124,0.721546692,1.697938307,1.712373702,1.377203261,,-0.582843,2.568028,0.302274,-4.163062,4.634468,12.435577,1.213539821,1.697938307,2.872418406,2.808939889,
-5.348698,4.396494,14.881055,-4.739545,4.499157,15.247676,-4.723331,4.550159,14.066494,-4.146786,1.980253,13.733771,-3.579195,2.068307,12.135192,-4.733741,0.300998,13.168191,-0.592759,2.518904,1.513905,-4.171954,4.587211,13.649097,0.718343947,1.698637062,1.71429867,1.38009835,,-0.576545,2.569906,0.332723,-4.15574,4.638213,12.467915,1.182393765,1.698637062,2.843806615,2.814401229,
-5.347587,4.398203,14.879491,-4.738938,4.501895,15.244556,-4.733902,4.584042,14.0424,-4.144666,1.979915,13.735271,-3.577269,2.067194,12.13669,-4.732074,0.301155,13.167704,-0.594272,2.52198,1.509285,-4.171541,4.589174,13.645975,0.717271281,1.698534131,1.714968174,1.381547211,,-0.589236,2.604127,0.307129,-4.166505,4.671321,12.443819,1.204969933,1.698534131,2.863653689,2.804906631,
-5.346475,4.399913,14.877926,-4.737328,4.502593,15.244518,-4.706599,4.516515,14.099952,-4.144206,1.979421,13.737261,-3.577129,2.068519,12.137124,-4.732173,0.302246,13.168632,-0.593122,2.523172,1.507257,-4.170251,4.591691,13.644381,0.718326489,1.699986234,1.715201145,1.37963584,,-0.562393,2.537094,0.362691,-4.139522,4.605613,12.499815,1.145063065,1.699986234,2.81093929,2.825461178,
-5.34295,4.392891,14.878922,-4.736907,4.504548,15.24143,-4.70568,4.517446,14.09842,-4.142816,1.978911,13.740277,-3.575924,2.067241,12.140113,-4.730227,0.300108,13.17272,-0.594091,2.525637,1.501153,-4.170015,4.592878,13.641266,0.714959757,1.699909867,1.71684702,1.383212396,,-0.562864,2.538535,0.358143,-4.138788,4.605776,12.498256,1.143509223,1.699909867,2.809447818,2.825974779,
-5.34407,4.401074,14.8729,-4.73456,4.505397,15.239878,-4.703656,4.520086,14.095331,-4.142497,1.977084,13.741832,-3.573278,2.066293,12.140121,-4.729547,0.300831,13.171678,-0.592063,2.528313,1.498046,-4.165341,4.594606,13.638167,0.719067856,1.70218878,1.717970393,1.380479983,,-0.561159,2.543002,0.353499,-4.134437,4.609295,12.49362,1.145058365,1.70218878,2.812983365,2.824829811,
-5.342942,4.411973,14.877406,-4.733909,4.507592,15.236292,-4.701632,4.522725,14.092242,-4.141214,1.975668,13.741389,-3.571672,2.067,12.140084,-4.728851,0.300564,13.173187,-0.592695,2.531924,1.494903,-4.164367,4.598924,13.634987,0.713346584,1.702027417,1.722670798,1.389358867,,-0.560418,2.547057,0.350853,-4.13209,4.614057,12.490937,1.144605266,1.702027417,2.812560218,2.8256739,
-5.342774,4.416572,14.866053,-4.730498,4.510702,15.233627,-4.699609,4.525364,14.089153,-4.139094,1.975329,13.742889,-3.569558,2.066674,12.141555,-4.727843,0.298447,13.176255,-0.591404,2.535373,1.490738,-4.160962,4.602047,13.632293,0.720314516,1.70205339,1.718500601,1.381000974,,-0.560515,2.550035,0.346264,-4.130073,4.616709,12.487819,1.144984647,1.70205339,2.812687192,2.824415469,
-5.339992,4.422405,14.863305,-4.714042,4.498109,15.293553,-4.697585,4.528003,14.086064,-4.13808,1.973248,13.745952,-3.567124,2.064528,12.144561,-4.72628,0.294724,13.180393,-0.575962,2.524861,1.547601,-4.143086,4.589389,13.692162,0.763320273,1.702579199,1.682867658,1.318281523,,-0.559505,2.554755,0.340112,-4.126629,4.619283,12.484673,1.207971096,1.702579199,2.872201947,2.811732837,
