Time,Gelos_tn44,Gelos_tn45
2.2749999999999737,-0.08177000000000001,0.58011
2.2799999999999736,-0.05242,0.5593100000000001
2.2849999999999735,-0.06687,0.6058600000000001
2.2899999999999734,-0.03582,0.5898100000000001
2.2949999999999733,-0.07175,0.57675
2.299999999999973,-0.08594,0.5807899999999999
2.304999999999973,-0.059629999999999996,0.58735
2.309999999999973,-0.08117,0.57611
2.314999999999973,-0.08834,0.60918
2.3199999999999728,-0.05984,0.5949300000000001
2.3249999999999726,-0.07766,0.5698
2.3299999999999725,-0.05019,0.5838300000000001
2.3349999999999724,-0.058589999999999996,0.5959399999999999
2.3399999999999723,-0.0554,0.60209
2.344999999999972,-0.06434,0.6027
2.349999999999972,-0.05101,0.5783
2.354999999999972,-0.04514,0.6177
2.359999999999972,-0.04526,0.59835
2.364999999999972,-0.05475,0.6126199999999999
2.3699999999999717,-0.061,0.6141399999999999
2.3749999999999716,-0.07107999999999999,0.61856
2.3799999999999715,-0.05115,0.6138899999999999
2.3849999999999714,-0.06688999999999999,0.61697
2.3899999999999713,-0.05827,0.64117
2.394999999999971,-0.03812,0.6651699999999999
2.399999999999971,-0.03783,0.6616
2.404999999999971,-0.05925,0.6896
2.409999999999971,-0.09455,0.6691699999999999
2.4149999999999707,-0.06552999999999999,0.7207600000000001
2.4199999999999706,-0.0506,0.73177
2.4249999999999705,-0.05612999999999999,0.78157
2.4299999999999704,-0.03267,0.83035
2.4349999999999703,-0.05874,0.8606799999999999
2.43999999999997,-0.06447,0.8821
2.44499999999997,-0.06917000000000001,0.89351
2.44999999999997,-0.0482,0.90896
2.45499999999997,-0.028689999999999997,0.8569
2.4599999999999698,-0.05222,0.81986
2.4649999999999697,-0.03635,0.79872
2.4699999999999696,-0.08161,0.7869
2.4749999999999694,-0.03526,0.73636
2.4799999999999693,-0.08592000000000001,0.69489
2.4849999999999692,-0.06448,0.63708
2.489999999999969,-0.07568,0.6313300000000001
2.494999999999969,-0.06337000000000001,0.61744
2.499999999999969,-0.05135,0.60785
2.504999999999969,-0.05535,0.5858899999999999
2.5099999999999687,-0.052,0.5743199999999999
2.5149999999999686,-0.034710000000000005,0.55837
2.5199999999999685,-0.0642,0.58928
2.5249999999999684,-0.04464,0.55623
2.5299999999999683,-0.02193,0.56466
2.534999999999968,-0.02484,0.57852
2.539999999999968,-0.04195,0.56793
2.544999999999968,-0.07178999999999999,0.57427
2.549999999999968,-0.05955,0.54511
2.5549999999999677,-0.02513,0.5584399999999999
2.5599999999999676,-0.0688,0.56785
2.5649999999999675,-0.05107,0.5140399999999999
2.5699999999999674,-0.09598999999999999,0.57096
2.5749999999999673,-0.04981,0.54184
2.579999999999967,-0.04348,0.54474
2.584999999999967,-0.06191,0.5575399999999999
2.589999999999967,-0.04231,0.53015
2.594999999999967,-0.04222,0.55674
2.599999999999967,-0.06294,0.5373100000000001
2.6049999999999667,-0.04356,0.5704899999999999
2.6099999999999666,-0.053079999999999995,0.55702
2.6149999999999665,-0.06831,0.52358
2.6199999999999664,-0.052020000000000004,0.55523
2.6249999999999662,-0.06217999999999999,0.54442
2.629999999999966,-0.06185,0.54965
2.634999999999966,-0.07686,0.55418
2.639999999999966,-0.027589999999999996,0.54872
2.644999999999966,-0.04175,0.52447
2.6499999999999657,-0.06973,0.524
2.6549999999999656,-0.05926,0.53387
2.6599999999999655,-0.04572,0.5557300000000001
2.6649999999999654,-0.07483,0.54473
2.6699999999999653,-0.05446,0.53489
2.674999999999965,-0.033460000000000004,0.5371199999999999
2.679999999999965,-0.04709,0.56652
2.684999999999965,-0.05341,0.53986
2.689999999999965,-0.06806,0.51469
2.6949999999999648,-0.0309,0.53989
2.6999999999999647,-0.06384,0.5383899999999999
2.7049999999999645,-0.060070000000000005,0.5505399999999999
2.7099999999999644,-0.03515,0.54435
2.7149999999999643,-0.06767000000000001,0.53492
2.7199999999999642,-0.06659,0.53613
2.724999999999964,-0.05811,0.51352
2.729999999999964,-0.05022,0.49713
2.734999999999964,-0.05017,0.51178
2.739999999999964,-0.03528,0.52987
2.7449999999999637,-0.07677,0.5284300000000001
2.7499999999999636,-0.06268,0.52475
2.7549999999999635,-0.05081,0.54689
2.7599999999999634,-0.05317,0.51579
2.7649999999999633,-0.07712999999999999,0.50871
2.769999999999963,-0.09983,0.4806
2.774999999999963,-0.040760000000000005,0.5344899999999999
2.779999999999963,-0.04407,0.51481
2.784999999999963,-0.07607,0.50607
2.7899999999999627,-0.06929,0.5219699999999999
2.7949999999999626,-0.09341,0.488
2.7999999999999625,-0.08735,0.4849
2.8049999999999624,-0.0987,0.50907
2.8099999999999623,-0.07632,0.49446
2.814999999999962,-0.07142000000000001,0.53373
2.819999999999962,-0.06637,0.50946
2.824999999999962,-0.06473,0.51781
2.829999999999962,-0.0902,0.49408
2.8349999999999618,-0.11148,0.51522
2.8399999999999617,-0.12155,0.49977
2.8449999999999616,-0.0768,0.50785
2.8499999999999615,-0.10905,0.49628999999999995
2.8549999999999613,-0.11366,0.47644
2.8599999999999612,-0.1118,0.50625
2.864999999999961,-0.13259,0.49521000000000004
2.869999999999961,-0.1245,0.49701000000000006
2.874999999999961,-0.14087,0.49855
2.879999999999961,-0.13787,0.51125
2.8849999999999607,-0.17171,0.52323
2.8899999999999606,-0.17708,0.49281
2.8949999999999605,-0.1696,0.49243000000000003
2.8999999999999604,-0.17482999999999999,0.48598
2.9049999999999603,-0.17581,0.48076
2.90999999999996,-0.17257,0.47102
2.91499999999996,-0.16087,0.49188999999999994
2.91999999999996,-0.20231,0.47656000000000004
2.92499999999996,-0.14514000000000002,0.48499
2.9299999999999597,-0.17323,0.47001000000000004
2.9349999999999596,-0.18862,0.46371
2.9399999999999595,-0.19805999999999999,0.48502
2.9449999999999594,-0.15573,0.5193800000000001
2.9499999999999593,-0.15669,0.48276
2.954999999999959,-0.16295,0.5072399999999999
2.959999999999959,-0.15603,0.43338999999999994
2.964999999999959,-0.16884000000000002,0.4593
2.969999999999959,-0.12733,0.48743000000000003
2.974999999999959,-0.14995,0.47806000000000004
2.9799999999999587,-0.15144000000000002,0.47448
2.9849999999999586,-0.14770999999999998,0.45438999999999996
2.9899999999999585,-0.15123,0.48038000000000003
2.9949999999999584,-0.09942999999999999,0.45476000000000005
2.9999999999999583,-0.13692000000000001,0.47593
3.004999999999958,-0.13418,0.46252
3.009999999999958,-0.09261,0.45737
3.014999999999958,-0.08987,0.45407
3.019999999999958,-0.09235,0.46453999999999995
3.0249999999999577,-0.11381,0.46653999999999995
3.0299999999999576,-0.09366000000000001,0.46328
3.0349999999999575,-0.1011,0.46468999999999994
3.0399999999999574,-0.09114,0.45858000000000004
3.0449999999999573,-0.11367999999999999,0.46351000000000003
3.049999999999957,-0.09183,0.45556
3.054999999999957,-0.09383999999999999,0.4836
3.059999999999957,-0.10187,0.45664
3.064999999999957,-0.07353,0.46776999999999996
3.0699999999999568,-0.07895,0.4586
3.0749999999999567,-0.0856,0.4601
3.0799999999999566,-0.07794,0.47611000000000003
3.0849999999999564,-0.04753,0.49078999999999995
3.0899999999999563,-0.08232,0.44268
3.0949999999999562,-0.05501,0.49667
3.099999999999956,-0.11002,0.48223999999999995
3.104999999999956,-0.08119,0.4634
3.109999999999956,-0.10280999999999998,0.44253000000000003
3.114999999999956,-0.08606,0.46503999999999995
3.1199999999999557,-0.07859,0.45732
3.1249999999999556,-0.060770000000000005,0.46048999999999995
3.1299999999999555,-0.08838,0.47048
3.1349999999999554,-0.06436,0.45745
3.1399999999999553,-0.09125,0.48778
3.144999999999955,-0.07472999999999999,0.47458
3.149999999999955,-0.08363999999999999,0.47078000000000003
3.154999999999955,-0.04997,0.46481000000000006
3.159999999999955,-0.09465,0.44615
3.1649999999999547,-0.05732999999999999,0.47331999999999996
3.1699999999999546,-0.07882,0.49613999999999997
3.1749999999999545,-0.06369,0.42988999999999994
3.1799999999999544,-0.08802,0.4595
3.1849999999999543,-0.11334000000000001,0.48901000000000006
3.189999999999954,-0.13117,0.48386999999999997
3.194999999999954,-0.13137000000000001,0.46815
3.199999999999954,-0.15645,0.44536000000000003
3.204999999999954,-0.17658,0.45072
3.209999999999954,-0.18066,0.45816999999999997
3.2149999999999537,-0.1527,0.48958
3.2199999999999536,-0.15453,0.45981000000000005
3.2249999999999535,-0.17737,0.45438999999999996
