pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,ElbowLa,ElbowLb,ElbowLc,ElbowAng,EA DEG,"Pt5 - Pt2 (x,z)","Pt1 - Pt2 (x,z)","Pt5 - Pt1 (x,z)",HPR Comp Ang,HPR DEG,"Pt3 - Pt5 (y,z)","Pt2 - Pt3 (y,z)","Pt5 - Pt2 (y,z)",HPR Comp Ang,HED DEG,,Phase,Max Elb,,,,,Max Pro/Ret,,,,,Max Elev/Dep,,,,,Min Elb,,,,,Min Pro/Ret,,,,,Min Elev/Dep,,,,,Initial Elb,,,,,Initial Pro/Ret,,,,,Intial Elev/Dep,,,,,Final Elb,,,,,Final Pro/Ret,,,,,Final Elev/Dep
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,Initiation,120.7089452,,,,,2.201185634,,,,,#VALUE!,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
21.403987,5.481176,14.13914,21.962519,5.386637,14.592631,22.045715,5.488124,13.576254,22.223291,2.857688,12.053168,23.370124,2.295362,11.01295,6.806961,6.2852,8.40834,1.646922005,2.36575323,2.740434949,1.468060071,84.11364613,4.009173544,0.662164977,3.716483607,1.03739389,120.5617084,4.79079691,0.996499455,5.422424255,2.179285469,124.8638597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.353429,5.508226,14.127566,21.946191,5.445955,14.551608,22.003085,5.513792,13.575118,22.177486,2.877252,12.083643,23.326054,2.295634,11.039042,6.60357,6.230804,8.383018,1.600663343,2.323116684,2.697704073,1.479047123,84.74315784,4.006580035,0.669951042,3.645993824,0.930274136,126.6992182,4.832292214,0.988337843,5.442871629,2.158618406,123.6797242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.326314,5.539086,14.176718,21.904431,5.499021,14.54451,22.000156,5.561789,13.575573,22.160916,2.938084,12.046256,23.303274,2.323398,11.040362,6.318879,6.123534,8.417494,1.665281522,2.41520152,2.78851976,1.467364809,84.07381057,4.115605533,0.687242241,3.687553105,0.831244647,132.37319,4.881551348,0.997907742,5.50901481,2.173628608,124.5397455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.276872,5.609686,14.120285,21.867611,5.550818,14.520631,21.958801,5.63267,13.5433,22.122723,3.01634,12.015795,23.292511,2.362047,11.056329,6.081854,6.147603,8.300515,1.675611614,2.384036,2.79746437,1.487402837,85.221905,4.10024155,0.707193946,3.723999053,0.934960374,126.4307165,4.89502775,1.043420352,5.505746564,2.112080805,121.0133161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.235834,5.689495,14.070673,21.836961,5.612479,14.499463,21.914076,5.684245,13.511363,22.071156,3.040057,12.051954,23.229316,2.344992,11.108229,5.837913,6.07606,8.265754,1.66803121,2.411348806,2.824173538,1.493526102,85.57274222,4.057406507,0.701981616,3.725247133,0.999988584,122.7048746,4.92828207,0.938711674,5.506030463,2.160732986,123.8008808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.208664,5.735406,14.079864,21.797668,5.685167,14.458846,21.873889,5.730826,13.51228,22.050483,3.090383,12.039179,23.182683,2.387707,11.119586,5.604697,5.998686,8.296902,1.638968603,2.376134958,2.831284481,1.530206049,87.67434839,4.065270425,0.65474658,3.704774783,0.918887232,127.3516397,4.915928721,1.000733986,5.529822307,2.153114371,123.3643663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.173209,5.80932,14.033161,21.758048,5.704183,14.479879,21.832834,5.77529,13.493479,22.025466,3.119196,12.045825,23.161106,2.446394,11.061625,5.374048,6.010638,8.198557,1.651661943,2.36014951,2.824969537,1.530017169,87.66352636,4.119145261,0.725276431,3.670183711,0.832101139,132.3241166,4.966791027,1.010360032,5.561041778,2.119557691,121.4417101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.130345,5.865092,13.995581,21.71788,5.744971,14.481431,21.764946,5.837048,13.465895,21.987576,3.119882,12.060624,23.127094,2.488679,11.084857,5.133036,5.914204,8.204643,1.667011487,2.37685841,2.878951074,1.553125661,88.98754543,4.10034825,0.723441976,3.714946133,0.932392244,126.5778596,4.976566528,1.004961227,5.545312527,2.091289417,119.8220573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.07567,5.922104,13.980794,21.665983,5.80912,14.461008,21.741092,5.880052,13.472443,21.958052,3.206685,12.039988,23.072636,2.493235,11.083722,4.877521,5.864301,8.149045,1.682432213,2.401972189,2.90572968,1.55139675,88.88848611,4.106006519,0.689382057,3.701606888,0.874119877,129.9166203,5.012430008,0.943103343,5.582215143,2.146496348,122.9851815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.030844,5.993987,13.959057,21.612066,5.832722,14.485732,21.706553,5.94833,13.466065,21.932475,3.246716,12.003809,23.041881,2.534732,11.069545,4.639582,5.783523,8.146768,1.680086748,2.426853379,2.926049245,1.552334075,88.94219089,4.138202259,0.6725609,3.813455613,0.994207506,123.036106,5.03032398,1.035500081,5.597050977,2.065989882,118.3725007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.975914,6.000535,13.998824,21.552734,5.9138,14.446511,21.617815,6.025247,13.461416,21.849003,3.294849,11.997579,22.998213,2.605744,11.01016,4.413394,5.685835,8.13231,1.676474388,2.360659559,2.971466627,1.627215941,93.23260575,4.052890704,0.666316366,3.674349702,0.897224346,128.5928317,5.038583543,0.91431873,5.592737931,2.151583249,123.2766394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.928235,6.045095,13.999869,21.500183,5.983354,14.416524,21.583303,6.067352,13.415699,21.789433,3.370981,11.948424,22.95971,2.649627,11.022765,4.176749,5.649226,8.073582,1.701371928,2.356391805,2.961214792,1.610908896,92.29828091,4.07686559,0.659820134,3.746031267,0.974019778,124.1927776,5.054512252,1.009641915,5.612321392,2.074979531,118.8875697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.857488,6.116114,13.999719,21.455435,6.05003,14.402894,21.532239,6.102465,13.447647,21.720044,3.409434,11.943166,22.897761,2.675816,11.034282,3.92853,5.590565,8.031276,1.697287303,2.389204724,2.976827953,1.604392048,91.92489305,4.103736137,0.660229399,3.743455006,0.924568336,127.0261365,5.060073955,1.024253703,5.62712751,2.075373746,118.9101566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.804608,6.195239,13.960149,21.39168,6.133269,14.342924,21.447085,6.214157,13.349925,21.6629,3.493851,11.92245,22.852714,2.746791,11.003653,3.683176,5.544414,7.936253,1.699457463,2.343012325,2.999774675,1.64882741,94.47085175,4.15425734,0.697627202,3.693998514,0.785313254,135.0048649,5.10366042,1.014320889,5.65044168,2.05846287,117.9412347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.739966,6.298816,13.934048,21.3157,6.206767,14.38298,21.385143,6.264215,13.336551,21.595915,3.519065,11.939099,22.776775,2.815482,10.989078,3.459497,5.414698,8.009531,1.693241323,2.414411309,2.999180449,1.607328669,92.09314904,4.201224227,0.688322144,3.751790824,0.795489847,134.4217891,5.099626073,1.052208127,5.67224158,2.061891141,118.1376602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.674499,6.321162,13.976733,21.229865,6.245203,14.366763,21.336519,6.328005,13.346955,21.538748,3.576027,11.922568,22.700477,2.872076,10.956834,3.219446,5.337587,7.92271,1.68057202,2.381605882,3.062559984,1.681316443,96.33233619,4.173509486,0.653512172,3.790343682,0.879292829,129.6202319,5.100211966,0.96634688,5.660761629,2.114386351,121.1454142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.586042,6.445043,13.856478,21.174554,6.31938,14.33919,21.249107,6.398303,13.30327,21.449667,3.609162,11.941725,22.627501,2.891496,10.984752,2.9568,5.216569,7.926341,1.719349225,2.451885826,3.113531711,1.657031547,94.94091416,4.206603703,0.613034146,3.871049217,0.929292361,126.7554698,5.136225768,1.011500912,5.685549764,2.064229279,118.2716257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.502846,6.563969,13.808736,21.097707,6.413011,14.289188,21.16331,6.468529,13.33248,21.378314,3.716314,11.908189,22.541727,2.999562,10.927898,2.728583,5.153127,7.855779,1.733860217,2.414646854,3.123484272,1.680814884,96.30359899,4.198898376,0.6762877,3.795534514,0.865418368,130.41518,5.134924612,1.030504715,5.70782036,2.078997844,119.1178021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.417295,6.600682,13.824426,20.99133,6.513435,14.245128,21.081727,6.573438,13.239678,21.261337,3.756269,11.882824,22.461501,3.062454,10.952219,2.49308,5.045821,7.850532,1.736652041,2.421128647,3.138058013,1.686352105,96.6208584,4.209922924,0.70549234,3.8491553,0.96033148,124.9770593,5.152074377,1.007933796,5.711918878,2.080361307,119.1959227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.337888,6.671941,13.857713,20.905295,6.567492,14.282639,21.002591,6.624297,13.271788,21.160116,3.839861,11.832024,22.344793,3.088315,10.944458,2.245799,4.972338,7.780792,1.70036476,2.360088865,3.11379314,1.725214951,98.84753542,4.193949411,0.656716059,3.819826414,0.8987722,128.5041462,5.142174547,1.074026101,5.71961403,2.052617874,117.6063412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.235554,6.779607,13.811863,20.806786,6.61633,14.303081,20.910881,6.708535,13.222779,21.054471,3.923509,11.793394,22.255777,3.160849,10.912902,2.038615,4.868406,7.760299,1.710352608,2.378455592,3.159170922,1.743482797,99.89420593,4.224514726,0.659084015,3.847748093,0.896730968,128.6211002,5.147114953,1.126018971,5.721739666,2.014644159,115.4306075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.127692,6.842777,13.809437,20.707591,6.709087,14.257806,20.810605,6.78977,13.200414,20.927648,4.026287,11.763182,22.174555,3.204397,10.947514,1.774847,4.772819,7.67633,1.718173601,2.382628259,3.211695476,1.778196604,101.8831605,4.280646691,0.66843371,3.87893564,0.862091307,130.6058065,5.176980754,1.101135106,5.741569632,2.020105183,115.7435012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.031437,6.923202,13.742196,20.621158,6.808147,14.18562,20.707704,6.893529,13.163428,20.817464,4.046297,11.769304,22.029773,3.296537,10.902008,1.534605,4.665104,7.642985,1.720810353,2.388680317,3.214409129,1.774794097,101.6882112,4.271836362,0.725288808,3.7818909,0.764582498,136.1926498,5.217835806,1.062691068,5.744226019,2.002578377,114.7392892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.926861,7.006182,13.760658,20.492367,6.904723,14.189268,20.585612,7.010883,13.114641,20.710144,4.132866,11.737291,21.948234,3.36104,10.881753,1.329455,4.553548,7.610994,1.724757398,2.34017396,3.222627869,1.812745766,103.8626817,4.257337857,0.637110887,3.846759645,0.811807978,133.4868291,5.207140721,1.055042866,5.74053805,2.015462141,115.4774745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.803555,7.09585,13.743136,20.394381,6.980323,14.163403,20.458355,7.020997,13.162425,20.579242,4.201516,11.716883,21.772549,3.438677,10.888594,1.107772,4.452967,7.600018,1.716247771,2.338106797,3.217828334,1.815221431,104.0045269,4.250135975,0.704752151,3.759483446,0.739317217,137.6402437,5.228591639,1.05647982,5.725720277,1.973484196,113.0723154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.675426,7.188102,13.71297,20.250184,7.113585,14.065418,20.352641,7.104461,13.110831,20.446581,4.285619,11.694018,21.659699,3.539134,10.782736,0.82723,4.319948,7.568878,1.725803779,2.408870691,3.2796725,1.810650489,103.7426312,4.274587611,0.617250954,3.893326519,0.846871866,131.4778163,5.241102238,0.975874226,5.744880546,2.035261798,116.6119112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.550915,7.261263,13.673838,20.122706,7.175018,14.092917,20.219474,7.206385,13.086776,20.315116,4.374181,11.667163,21.516566,3.623128,10.783918,0.5994,4.20958,7.531291,1.722411962,2.379422924,3.287193379,1.839653201,105.4043642,4.215722786,0.630286079,3.80871945,0.810237167,133.5768299,5.24318489,1.023977424,5.746886496,2.001914312,114.701241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.43599,7.344804,13.661853,20.006532,7.230868,14.092744,20.096446,7.304042,13.044722,20.174466,4.455779,11.651272,21.369138,3.695328,10.794612,0.3814,4.131034,7.43446,1.757683439,2.337107374,3.277218761,1.840446695,105.449828,4.284112553,0.63800345,3.897679208,0.859473946,130.7557703,5.276199482,0.973426813,5.776962686,2.033756646,116.5256724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.288008,7.426602,13.597966,19.88931,7.339554,13.997546,19.947911,7.400889,12.96842,20.018127,4.575303,11.620043,21.223784,3.816779,10.732313,0.136459,3.957594,7.453443,1.731225587,2.388603175,3.324863327,1.859182024,106.5232833,4.26523233,0.581695276,3.92870881,0.89708608,128.6007538,5.246809116,1.06452916,5.752522329,1.978505089,113.3599913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.15515,7.553404,13.524382,19.703477,7.388547,13.9993,19.798215,7.481239,12.970103,19.864415,4.673525,11.566394,21.075655,3.920487,10.681964,-0.075777,3.838719,7.416337,1.725181821,2.407999294,3.298300111,1.826828392,104.6695568,4.335598046,0.576026471,3.979636966,0.851279135,131.2252984,5.262376971,1.040902979,5.785066494,2.013282868,115.3526113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.958732,7.580413,13.578249,19.53781,7.481949,13.988266,19.643255,7.595522,12.903846,19.698143,4.764345,11.564891,20.896729,4.024895,10.661569,-0.317128,3.734585,7.346275,1.750547848,2.636174443,3.321030072,1.681037079,96.31632982,4.573967842,0.645856079,4.138031624,0.776443463,135.5130665,5.201988727,1.102151116,5.811415984,2.070764187,118.6460483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.789697,7.703815,13.540349,19.373473,7.623593,13.911288,19.489196,7.642037,12.937073,19.539407,4.874808,11.534645,20.751688,4.139619,10.587453,-0.569301,3.573645,7.338306,1.749547401,2.37525587,3.353165241,1.88149676,107.8018235,4.339471547,0.758005629,3.760632068,0.643429633,143.1341976,5.288814615,1.074129977,5.796894863,1.975981413,113.2153953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.66309,7.819298,13.410097,19.216186,7.708882,13.89759,19.318216,7.7417,12.883279,19.362675,4.966738,11.448769,20.558727,4.235205,10.525629,-0.808511,3.475693,7.206034,1.743306494,2.346513011,3.385993761,1.935714431,110.9082672,4.282978329,0.6520937,3.8422071,0.770908884,135.8301746,5.275055501,1.041932481,5.765837929,1.975974558,113.2150026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.497994,7.9337,13.350977,19.05077,7.799905,13.846392,19.13214,7.816478,12.868015,19.185413,5.079515,11.442623,20.371123,4.3293,10.478736,-1.023303,3.28898,7.260661,1.744168836,2.393356764,3.378079347,1.892673723,108.4422163,4.340163998,0.65731362,3.885868994,0.751461535,136.9444256,5.264499327,1.092398859,5.782559872,1.97558437,113.1926465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.323756,8.011756,13.314639,18.865875,7.879682,13.863292,18.937961,7.933855,12.819751,19.006097,5.213461,11.405091,20.188727,4.492084,10.396045,-1.260472,3.120365,7.277684,1.723738843,2.399877299,3.381385763,1.903621915,109.0695015,4.358881662,0.664379407,3.873260006,0.697526697,140.0346641,5.246916192,1.183718055,5.792114156,1.951645252,111.821036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.131297,8.133777,13.262508,18.722893,8.001391,13.743547,18.784353,8.021023,12.762684,18.824923,5.310358,11.353074,19.97109,4.581757,10.364376,-1.494127,2.96134,7.292555,1.742275286,2.371203431,3.381759636,1.913712773,109.6476651,4.324688115,0.609035126,3.931783142,0.814495705,133.3328337,5.285571232,1.116413643,5.797038981,1.954859996,112.0052273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.968988,8.166637,13.269976,18.495739,8.078189,13.741892,18.597775,8.121757,12.688012,18.655584,5.382394,11.349118,19.775881,4.691432,10.303204,-1.744128,2.878978,7.134103,1.741460335,2.328855882,3.386662973,1.951409024,111.8075012,4.256364594,0.631566971,3.84254663,0.798804861,134.2318528,5.296033338,1.002861949,5.789720988,2.00484007,114.8688746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.732573,8.263436,13.316762,18.330952,8.182298,13.65512,18.416704,8.196592,12.66972,18.443048,5.544522,11.246363,19.585061,4.798246,10.225691,-1.961314,2.685608,7.11779,1.745693992,2.348428474,3.409013774,1.953099899,111.9043812,4.329894028,0.674209263,3.840333802,0.702962284,139.723228,5.303309858,1.073879551,5.802230502,1.966225496,112.6564225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.523933,8.360001,13.234256,18.147035,8.277002,13.635708,18.218963,8.288483,12.664997,18.248054,5.619959,11.218612,19.377142,4.87902,10.186597,-2.192023,2.517142,7.12775,1.756727479,2.337651284,3.411702647,1.956381719,112.0924156,4.2702235,0.689364152,3.782962572,0.726931208,138.3499098,5.294078631,1.103206811,5.804436746,1.961370167,112.3782326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.321405,8.448911,13.229116,17.938389,8.365557,13.585247,18.020387,8.379793,12.611835,18.029446,5.687583,11.199358,19.136295,4.944919,10.161149,-2.414906,2.398326,7.040587,1.765204929,2.296273986,3.430852507,2.001127873,114.6561814,4.246954919,0.643354316,3.794653504,0.735727752,137.8459049,5.297362797,1.02974327,5.761839625,1.953728126,111.9403759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.119112,8.526354,13.188735,17.7518,8.502142,13.493113,17.815529,8.521128,12.520664,17.838018,5.792365,11.135198,18.915549,5.076322,10.117369,-2.680069,2.191513,7.037243,1.741841048,2.391104084,3.438101257,1.948139994,111.6201996,4.272839115,0.675114499,3.792434991,0.721846214,138.6412585,5.302367665,1.018290272,5.777135937,1.972613821,113.0224466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.949081,8.662643,13.086467,17.512355,8.567957,13.528944,17.615958,8.595208,12.491417,17.630753,5.91564,11.057136,18.676165,5.204381,10.019388,-2.889721,1.984444,7.036041,1.724633141,2.40658603,3.464813679,1.971630081,112.9660824,4.368826182,0.721770193,3.815930083,0.64323404,143.1454042,5.287081956,1.18317633,5.789893447,1.910578765,109.4680997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.75511,8.80372,12.982309,17.28753,8.644949,13.488743,17.412758,8.711624,12.406535,17.405937,6.009945,11.015365,18.457971,5.279296,10.000217,-3.130814,1.809469,6.983937,1.762498761,2.353257568,3.513460721,2.033156501,116.4912866,4.280403789,0.635983358,3.82256776,0.714109094,139.0845628,5.293406147,1.034791376,5.78070872,1.976702261,113.2566969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.508972,8.845749,13.014993,17.11041,8.790092,13.379638,17.229413,8.804714,12.389093,17.164294,6.094396,10.973949,18.219525,5.385829,9.957865,-3.343733,1.662057,6.942351,1.787455622,2.307840546,3.47434203,2.015596183,115.4851545,4.304305,0.634965608,3.841609166,0.702409381,139.754907,5.322643226,1.086439294,5.800534997,1.936448332,110.9503167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.298702,8.979728,12.933699,16.87832,8.879078,13.357566,16.973429,8.859741,12.385031,16.945064,6.222972,10.906796,17.974781,5.483419,9.902867,-3.570023,1.47394,6.928511,1.7670722,2.399933138,3.499310795,1.97849171,113.3592248,4.344326239,0.633437994,3.916780046,0.774669372,135.6147144,5.329664794,1.061173073,5.834836332,1.981285387,113.5192907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.066732,9.032049,12.885304,16.678856,8.956764,13.312856,16.737083,8.917772,12.395744,16.746041,6.291123,10.887054,17.69951,5.566433,9.876355,-3.810689,1.299291,6.851181,1.770248659,2.40847072,3.501998386,1.971922034,112.9828101,4.340835401,0.64858605,3.878494037,0.723353744,138.5548834,5.292469514,1.115040203,5.830122303,1.98376731,113.6614944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.844642,9.159663,12.832693,16.396475,8.989374,13.379852,16.546653,9.051994,12.27171,16.515415,6.433153,10.803536,17.455107,5.616211,9.843551,-4.032409,1.08671,6.869177,1.726385804,2.425806793,3.504113563,1.990608428,114.0534616,4.188967139,0.585844032,3.86569154,0.926737316,126.9018631,5.27841815,0.956618873,5.757388033,2.018382737,115.6448122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.656758,9.20696,12.828186,16.212937,9.123519,13.237039,16.30511,9.135084,12.256568,16.281771,6.454966,10.831365,17.216132,5.779604,9.731866,-4.250373,0.992569,6.773811,1.71483397,2.413938772,3.482696473,1.98888782,113.954878,4.290927805,0.721886082,3.734867396,0.635971113,143.5615393,5.273056404,1.071835548,5.778067825,1.973703101,113.0848577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.388364,9.25961,12.815779,15.98596,9.227679,13.189824,16.100629,9.240459,12.160821,16.04901,6.575009,10.755843,16.975824,5.892517,9.633848,-4.489799,0.849668,6.801194,1.735961384,2.457971749,3.507804824,1.961432696,112.3818153,4.276143389,0.753647495,3.700263211,0.642178227,143.2058979,5.244696666,1.079178487,5.776950434,1.999119489,114.5411095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.182464,9.355716,12.752943,15.743496,9.272874,13.166091,15.847279,9.326628,12.175767,15.80278,6.637189,10.728115,16.711642,5.984464,9.563678,-4.714067,0.755226,6.765948,1.769478252,2.467494219,3.488661971,1.915544202,109.7525982,4.282064523,0.70458257,3.804525713,0.763760109,136.2397692,5.251703196,1.061385125,5.784088709,2.01082769,115.21194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.915043,9.448968,12.663917,15.524849,9.407864,13.113013,15.585855,9.367609,12.138965,15.557871,6.759509,10.65997,16.452993,6.004811,9.562206,-4.890301,0.610387,6.775422,1.713071226,2.498885945,3.47540031,1.916277836,109.7946324,4.356352343,0.705627341,3.831270775,0.675688444,141.2859039,5.216036641,1.127200566,5.76247027,1.984618122,113.7102423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.695907,9.498413,12.718936,15.286234,9.473699,13.087165,15.358365,9.416481,12.132645,15.329523,6.832669,10.602991,16.191526,6.170002,9.39978,-5.039654,0.512633,6.775856,1.726244349,2.475310413,3.412900663,1.872670838,107.2961354,4.349169856,0.659658211,3.88503943,0.734916264,137.8923998,5.186078977,1.136047974,5.758214328,2.006303594,114.9527283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.434144,9.552457,12.646895,15.025449,9.541896,13.073063,15.108019,9.490969,12.101819,15.074635,6.949388,10.588682,15.903522,6.218193,9.399994,-5.177614,0.418232,6.776335,1.702088918,2.448348945,3.366241736,1.867911152,107.0234255,4.372209783,0.660144865,3.867892298,0.651156,142.6915094,5.162491793,1.134325674,5.742704007,2.015716491,115.4920476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.19226,9.660215,12.590522,14.783916,9.579265,13.085226,14.875733,9.581157,12.020615,14.834189,6.99889,10.537019,15.653295,6.27711,9.356798,-5.268904,0.35625,6.747469,1.75603844,2.423534814,3.277338559,1.781928077,102.0969582,4.472528059,0.678627018,3.99426996,0.733359475,137.9815972,5.190082283,1.076698158,5.761393007,2.04439456,117.1351799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.956765,9.692383,12.622186,14.575555,9.693016,12.957909,14.641783,9.656028,12.017526,14.593892,7.051935,10.512699,15.372335,6.375167,9.2661,-5.381965,0.186402,6.797016,1.755600175,2.491428129,3.301159354,1.755698695,100.5941253,4.400820519,0.575491338,4.068952784,0.901658896,128.3387507,5.180599635,0.93925129,5.709694695,2.0960479,120.0946983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
