pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z,pt8_X,pt8_Y,pt8_Z
20.345563,2.772708,17.458228,21.063523,2.740615,17.682494,21.199754,2.778598,16.854583,21.124305,1.134476,15.016234,22.168908,0.965895,14.54645,20.929283,0.916096,13.886065,NaN,NaN,NaN,NaN,NaN,NaN
20.345563,2.772708,17.458228,21.063523,2.740615,17.682494,21.199719,2.779104,16.855034,21.12354,1.133911,15.01838,22.168908,0.965895,14.54645,20.928557,0.915032,13.887738,NaN,NaN,NaN,NaN,NaN,NaN
20.345563,2.772708,17.458228,21.063523,2.740615,17.682494,21.199063,2.779582,16.853134,21.12354,1.133911,15.01838,22.168908,0.965895,14.54645,20.928557,0.915032,13.887738,NaN,NaN,NaN,NaN,NaN,NaN
20.344825,2.771653,17.459948,21.063523,2.740615,17.682494,21.199028,2.780088,16.853585,21.123578,1.13341,15.017925,22.168908,0.965895,14.54645,20.928557,0.915032,13.887738,NaN,NaN,NaN,NaN,NaN,NaN
20.344825,2.771653,17.459948,21.062831,2.741603,17.681034,21.199028,2.780088,16.853585,21.123578,1.13341,15.017925,22.168908,0.965895,14.54645,20.928557,0.915032,13.887738,NaN,NaN,NaN,NaN,NaN,NaN
20.345563,2.772708,17.458228,21.063455,2.741276,17.678939,21.199063,2.779582,16.853134,21.122888,1.134406,15.016491,22.168908,0.965895,14.54645,20.928557,0.915032,13.887738,NaN,NaN,NaN,NaN,NaN,NaN
20.345419,2.771832,17.458314,21.064113,2.740798,17.68085,21.198886,2.77921,16.853672,21.123578,1.13341,15.017925,22.168908,0.965895,14.54645,20.928557,0.915032,13.887738,NaN,NaN,NaN,NaN,NaN,NaN
20.345563,2.772708,17.458228,21.062831,2.741603,17.681034,21.199028,2.780088,16.853585,21.12285,1.134907,15.016947,22.168908,0.965895,14.54645,20.928704,0.915912,13.887658,NaN,NaN,NaN,NaN,NaN,NaN
20.345563,2.772708,17.458228,21.062689,2.740725,17.68112,21.199063,2.779582,16.853134,21.12285,1.134907,15.016947,22.168908,0.965895,14.54645,20.928518,0.915533,13.88819,NaN,NaN,NaN,NaN,NaN,NaN
20.344825,2.771653,17.459948,21.062689,2.740725,17.68112,21.199028,2.780088,16.853585,21.12285,1.134907,15.016947,22.168908,0.965895,14.54645,20.928665,0.916413,13.88811,NaN,NaN,NaN,NaN,NaN,NaN
20.344825,2.771653,17.459948,21.062831,2.741603,17.681034,21.199028,2.780088,16.853585,21.12285,1.134907,15.016947,22.168908,0.965895,14.54645,20.928518,0.915533,13.88819,NaN,NaN,NaN,NaN,NaN,NaN
20.344681,2.770777,17.460034,21.061957,2.739665,17.68285,21.198157,2.778153,16.855389,21.12285,1.134907,15.016947,22.16887,0.966397,14.5469,20.928557,0.915032,13.887738,NaN,NaN,NaN,NaN,NaN,NaN
20.343994,2.771765,17.458574,21.062689,2.740725,17.68112,21.198157,2.778153,16.855389,21.12354,1.133911,15.01838,22.168908,0.965895,14.54645,20.928518,0.915533,13.88819,NaN,NaN,NaN,NaN,NaN,NaN
20.344173,2.772133,17.458035,21.062689,2.740725,17.68112,21.198299,2.779031,16.855303,21.122995,1.135791,15.016861,22.169051,0.96678,14.546366,20.928665,0.916413,13.88811,NaN,NaN,NaN,NaN,NaN,NaN
20.344138,2.772641,17.458488,21.061957,2.739665,17.68285,21.198299,2.779031,16.855303,21.12285,1.134907,15.016947,22.168355,0.967773,14.544942,20.928665,0.916413,13.88811,NaN,NaN,NaN,NaN,NaN,NaN
20.343257,2.77071,17.460295,21.061957,2.739665,17.68285,21.196878,2.778958,16.855571,21.12285,1.134907,15.016947,22.169051,0.96678,14.546366,20.928665,0.916413,13.88811,NaN,NaN,NaN,NaN,NaN,NaN
20.344681,2.770777,17.460034,21.061991,2.739155,17.6824,21.197642,2.779509,16.853403,21.12354,1.133911,15.01838,22.168908,0.965895,14.54645,20.928518,0.915533,13.88819,NaN,NaN,NaN,NaN,NaN,NaN
20.343257,2.77071,17.460295,21.061299,2.740143,17.680939,21.197466,2.779137,16.85394,21.12285,1.134907,15.016947,22.168355,0.967773,14.544942,20.928665,0.916413,13.88811,NaN,NaN,NaN,NaN,NaN,NaN
20.343257,2.77071,17.460295,21.061957,2.739665,17.68285,21.197608,2.780015,16.853854,21.12285,1.134907,15.016947,22.169051,0.96678,14.546366,20.928665,0.916413,13.88811,NaN,NaN,NaN,NaN,NaN,NaN
20.344029,2.771257,17.458121,21.061957,2.739665,17.68285,21.1975,2.778631,16.853489,21.122814,1.132844,15.020071,22.169013,0.967281,14.546817,20.928518,0.915533,13.88819,NaN,NaN,NaN,NaN,NaN,NaN
