pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pro/ret 2-4x,pro/ret 2-4y,pro/ret 2-4z,pt5_X',pt5_Y',pt5_Z',side (1-2),side (2-5'),side (5'-1) C,P/R comp�,Pro/Ret Ang,ele/dep 3-4x,ele/dep 3-4y,ele/dep 3-4z,"pt5_X""","pt5_Y""","pt5_Z""",side 2-3,"side 3-5""","side 5""-1 C",E/D comp �,Ele/Dep Ang
-6.248021,3.905466,15.73243,-5.707526,3.987321,15.931063,-5.943594,4.25095,15.011932,-6.669902,1.944739,12.877644,-7.23142,1.347879,11.455918,-9.036344,0.198019,12.448461,0.962376,2.042582,3.053419,-6.269044,3.390461,14.509337,0.581627161,1.640990293,1.327263577,0.843232731,#VALUE!,0.726308,2.306211,2.134288,-6.505112,3.65409,13.590206,0.984901084,1.640990293,2.495355249,2.486821021,#VALUE!
-6.427059,3.822384,15.778495,-5.8566,3.918642,15.93753,-6.087946,4.189949,15.025032,-6.809884,1.942628,12.790183,-7.3159,1.315805,11.424152,-9.088711,0.162217,12.45695,0.953284,1.976014,3.147347,-6.362616,3.291819,14.571499,0.599984337,1.58587514,1.320034645,0.933397026,#VALUE!,0.721938,2.247321,2.234849,-6.593962,3.563126,13.659001,0.979684163,1.58587514,2.421113122,2.446805799,#VALUE!
-6.542742,3.815558,15.698903,-5.988387,3.904724,15.887285,-6.240057,4.136455,15.008959,-6.922303,1.928955,12.746643,-7.341435,1.299013,11.396674,-9.091075,0.146424,12.421937,0.933916,1.975769,3.140642,-6.407519,3.274782,14.537316,0.592239664,1.547551246,1.288413094,0.936924244,#VALUE!,0.682246,2.2075,2.262316,-6.659189,3.506513,13.65899,0.942599389,1.547551246,2.36089939,2.473628421,#VALUE!
-6.667069,3.765804,15.675691,-6.139012,3.820406,15.918121,-6.38487,4.043367,15.037992,-6.978539,1.880074,12.731213,-7.382651,1.263696,11.403874,-9.111523,0.104772,12.38881,0.839527,1.940332,3.186908,-6.543124,3.204028,14.590782,0.583607641,1.518241472,1.227999257,0.873710538,#VALUE!,0.593669,2.163293,2.306779,-6.788982,3.426989,13.710653,0.940630012,1.518241472,2.334556255,2.483839862,#VALUE!
-6.805796,3.701254,15.71527,-6.232987,3.809133,15.876351,-6.494756,3.991047,14.989894,-7.076393,1.840285,12.813626,-7.397327,1.285488,11.322885,-9.113542,0.107636,12.363528,0.843406,1.968848,3.062725,-6.553921,3.254336,14.38561,0.604727309,1.622685143,1.425192068,1.055211584,#VALUE!,0.581637,2.150762,2.176268,-6.81569,3.43625,13.499153,0.942030639,1.622685143,2.475813977,2.593319437,#VALUE!
-6.928527,3.720558,15.639889,-6.367053,3.791706,15.856454,-6.599214,4.039777,14.942843,-7.131199,1.835641,12.813779,-7.418739,1.273915,11.321302,-9.12926,0.150416,12.323164,0.764146,1.956065,3.042675,-6.654593,3.22998,14.363977,0.605983077,1.620402094,1.39415137,1.007139005,#VALUE!,0.531985,2.204136,2.129064,-6.886754,3.478051,13.450366,0.974742535,1.620402094,2.48147699,2.527556707,#VALUE!
-7.033105,3.669256,15.673154,-6.472706,3.721275,15.922046,-6.674618,4.061652,14.95172,-7.22657,1.847476,12.801706,-7.419406,1.273739,11.334179,-9.163998,0.121382,12.320019,0.753864,1.873799,3.12034,-6.665542,3.147538,14.454519,0.615386255,1.587449326,1.375632034,1.029710586,#VALUE!,0.551952,2.214176,2.150014,-6.867454,3.487915,13.484193,1.047930105,1.587449326,2.480606805,2.437205511,#VALUE!
-7.08948,3.677263,15.657927,-6.559837,3.738271,15.841036,-6.799073,3.969752,15.005888,-7.284046,1.861738,12.763457,-7.475988,1.240789,11.355279,-9.142411,0.069182,12.365865,0.724209,1.876533,3.077579,-6.751779,3.117322,14.432858,0.563713216,1.55093026,1.388657605,1.098942565,#VALUE!,0.484973,2.108014,2.242431,-6.991015,3.348803,13.59771,0.899049219,1.55093026,2.317350067,2.454778243,#VALUE!
-7.199863,3.68851,15.627431,-6.659948,3.692163,15.882045,-6.896354,3.974547,14.993156,-7.354355,1.837315,12.722522,-7.497864,1.263545,11.331579,-9.134948,0.087742,12.314392,0.694407,1.854848,3.159523,-6.803457,3.118393,14.491102,0.596950451,1.511465936,1.331696177,1.069329751,#VALUE!,0.458001,2.137232,2.270634,-7.039863,3.400777,13.602213,0.962160161,1.511465936,2.329565444,2.437342402,#VALUE!
-7.255168,3.726437,15.56005,-6.720092,3.749689,15.839203,-6.991239,4.00306,14.933269,-7.389201,1.83654,12.695452,-7.524011,1.243026,11.335448,-9.139383,0.096148,12.329396,0.669109,1.913149,3.143751,-6.854902,3.156175,14.479199,0.603964716,1.489981035,1.285943429,1.027016332,#VALUE!,0.397962,2.16652,2.237817,-7.126049,3.409546,13.573265,0.97899641,1.489981035,2.327009533,2.444346193,#VALUE!
